num	premise	hypothesis	gold_label	template_num	time_format
175	2 月 以来 、 ペギー は 維持 に 果たして いる 。 現在 、 6 月 である 。	ペギー は 3 月 に は 維持 に 果たして いた 。	entailment	1	月
176	6 月 以来 、 チャーリー は 相手 に 喫して いる 。 現在 、 11 月 である 。	チャーリー は 10 月 に は 相手 に 喫して いた 。	entailment	1	月
177	4 月 以来 、 ペギー は 地獄 に 変えて いる 。 現在 、 5 月 である 。	ペギー は 1 月 に は 地獄 に 変えて いた 。	contradiction	1	月
178	2 月 以来 、 エレン は 家 に 鋳て いる 。 現在 、 3 月 である 。	エレン は 2 月 に は 家 に 鋳て いた 。	entailment	1	月
179	7 月 以来 、 ジャスティン は 情報 に 払って いる 。 現在 、 9 月 である 。	ジャスティン は 10 月 に は 情報 に 払って いた 。	neutral	1	月
180	5 月 以来 、 ウォルター は 後任 に 決めて いる 。 現在 、 9 月 である 。	ウォルター は 12 月 に は 後任 に 決めて いた 。	neutral	1	月
181	2 月 以来 、 イブ は 上 に 現して いる 。 現在 、 11 月 である 。	イブ は 3 月 に は 上 に 現して いた 。	entailment	1	月
182	1 月 以来 、 イヴァン は 映画 に 出演 して いる 。 現在 、 10 月 である 。	イヴァン は 4 月 に は 映画 に 出演 して いた 。	entailment	1	月
183	3 月 以来 、 イヴァン は 世界 に 誘って いる 。 現在 、 4 月 である 。	イヴァン は 11 月 に は 世界 に 誘って いた 。	neutral	1	月
184	7 月 以来 、 ウォルター は 湘南 に 待って いる 。 現在 、 4 月 である 。	ウォルター は 2 月 に は 湘南 に 待って いた 。	contradiction	1	月
185	11 月 以来 、 エレン は データベース に 登録 して いる 。 現在 、 6 月 である 。	エレン は 7 月 に は データベース に 登録 して いた 。	contradiction	1	月
186	8 月 以来 、 ペギー は 関節 に 起こって いる 。 現在 、 11 月 である 。	ペギー は 7 月 に は 関節 に 起こって いた 。	contradiction	1	月
187	12 月 以来 、 チャーリー は 情報 に 払って いる 。 現在 、 7 月 である 。	チャーリー は 8 月 に は 情報 に 払って いた 。	contradiction	1	月
188	2 月 以来 、 ゾーイ は 中日 に 勝って いる 。 現在 、 10 月 である 。	ゾーイ は 5 月 に は 中日 に 勝って いた 。	entailment	1	月
189	5 月 以来 、 デイヴ は 保育 園 に 入園 して いる 。 現在 、 9 月 である 。	デイヴ は 5 月 に は 保育 園 に 入園 して いた 。	entailment	1	月
190	2 月 以来 、 フランク は 後任 者 に 引き継いで いる 。 現在 、 10 月 である 。	フランク は 9 月 に は 後任 者 に 引き継いで いた 。	entailment	1	月
191	8 月 以来 、 マロリー は 閣僚 に 指示 して いる 。 現在 、 9 月 である 。	マロリー は 5 月 に は 閣僚 に 指示 して いた 。	contradiction	1	月
192	11 月 以来 、 アイザック は 間際 に 決めて いる 。 現在 、 10 月 である 。	アイザック は 12 月 に は 間際 に 決めて いた 。	neutral	1	月
193	8 月 以来 、 プロッド は ブログ に 出して いる 。 現在 、 2 月 である 。	プロッド は 1 月 に は ブログ に 出して いた 。	contradiction	1	月
194	6 月 以来 、 プロッド は 人物 に 向けて いる 。 現在 、 3 月 である 。	プロッド は 12 月 に は 人物 に 向けて いた 。	neutral	1	月
195	10 月 以来 、 ボブ は 会社 に 行って いる 。 現在 、 1 月 である 。	ボブ は 4 月 に は 会社 に 行って いた 。	contradiction	1	月
196	2 月 以来 、 ビクター は 県庁 に 訪問 して いる 。 現在 、 11 月 である 。	ビクター は 5 月 に は 県庁 に 訪問 して いた 。	entailment	1	月
197	9 月 以来 、 マチルダ は 神 に 祈って いる 。 現在 、 9 月 である 。	マチルダ は 9 月 に は 神 に 祈って いた 。	entailment	1	月
198	4 月 以来 、 ペギー は セル に 入力 して いる 。 現在 、 4 月 である 。	ペギー は 7 月 に は セル に 入力 して いた 。	neutral	1	月
199	12 月 以来 、 アリス は 委員 に 世話 して いる 。 現在 、 9 月 である 。	アリス は 3 月 に は 委員 に 世話 して いた 。	contradiction	1	月
200	5 月 以来 、 ゾーイ は 指定 に 鳴れて いる 。 現在 、 1 月 である 。	ゾーイ は 11 月 に は 指定 に 鳴れて いた 。	neutral	1	月
201	2010 年 2 月 26 日 以来 、 エレン は 申請 に 罹って いる 。 現在 、 2018 年 12 月 15 日 である 。	エレン は 2018 年 11 月 7 日 に は 申請 に 罹って いた 。	entailment	1	年月日
202	2003 年 1 月 2 日 以来 、 ボブ は 右翼 線 に 放って いる 。 現在 、 2019 年 8 月 19 日 である 。	ボブ は 2004 年 2 月 19 日 に は 右翼 線 に 放って いた 。	entailment	1	年月日
203	2018 年 6 月 27 日 以来 、 フランク は 対象 に 開いて いる 。 現在 、 2019 年 11 月 17 日 である 。	フランク は 2016 年 2 月 28 日 に は 対象 に 開いて いた 。	contradiction	1	年月日
204	2019 年 9 月 18 日 以来 、 ゾーイ は 故郷 に 帰って いる 。 現在 、 2011 年 10 月 27 日 である 。	ゾーイ は 2017 年 12 月 21 日 に は 故郷 に 帰って いた 。	contradiction	1	年月日
205	2004 年 2 月 16 日 以来 、 トレント は 国民 に 伝えて いる 。 現在 、 2019 年 4 月 24 日 である 。	トレント は 2006 年 12 月 6 日 に は 国民 に 伝えて いた 。	entailment	1	年月日
206	2016 年 11 月 1 日 以来 、 パット は 公園 に 集結 して いる 。 現在 、 2020 年 3 月 28 日 である 。	パット は 2011 年 9 月 16 日 に は 公園 に 集結 して いた 。	contradiction	1	年月日
207	2006 年 2 月 1 日 以来 、 イヴァン は 恵比須 に 鋳て いる 。 現在 、 2010 年 9 月 13 日 である 。	イヴァン は 2001 年 12 月 12 日 に は 恵比須 に 鋳て いた 。	contradiction	1	年月日
208	2005 年 12 月 14 日 以来 、 ゾーイ は 長野 に 引っ越して いる 。 現在 、 2002 年 6 月 26 日 である 。	ゾーイ は 2018 年 3 月 31 日 に は 長野 に 引っ越して いた 。	neutral	1	年月日
209	2013 年 12 月 16 日 以来 、 オスカー は 卒業 式 に 歌って いる 。 現在 、 2012 年 10 月 27 日 である 。	オスカー は 2011 年 8 月 4 日 に は 卒業 式 に 歌って いた 。	contradiction	1	年月日
210	2002 年 2 月 25 日 以来 、 フランク は 言葉 に 合わせて いる 。 現在 、 2009 年 2 月 12 日 である 。	フランク は 2015 年 10 月 10 日 に は 言葉 に 合わせて いた 。	neutral	1	年月日
211	2017 年 12 月 14 日 以来 、 キャロル は 後任 者 に 引き継いで いる 。 現在 、 2004 年 5 月 22 日 である 。	キャロル は 2003 年 5 月 8 日 に は 後任 者 に 引き継いで いた 。	contradiction	1	年月日
212	2015 年 7 月 25 日 以来 、 トレント は 収録 に 登場 して いる 。 現在 、 2018 年 1 月 2 日 である 。	トレント は 2020 年 2 月 15 日 に は 収録 に 登場 して いた 。	neutral	1	年月日
213	2007 年 6 月 23 日 以来 、 ゾーイ は 行動 に 盗って いる 。 現在 、 2005 年 3 月 4 日 である 。	ゾーイ は 2005 年 9 月 16 日 に は 行動 に 盗って いた 。	contradiction	1	年月日
214	2020 年 9 月 21 日 以来 、 デイヴ は 交換 に 罹って いる 。 現在 、 2010 年 6 月 22 日 である 。	デイヴ は 2017 年 4 月 3 日 に は 交換 に 罹って いた 。	contradiction	1	年月日
215	2016 年 10 月 1 日 以来 、 スティーブ は 以下 に 述べて いる 。 現在 、 2008 年 2 月 12 日 である 。	スティーブ は 2002 年 3 月 30 日 に は 以下 に 述べて いた 。	contradiction	1	年月日
216	2003 年 6 月 11 日 以来 、 マーヴィン は 対象 に 開いて いる 。 現在 、 2019 年 8 月 20 日 である 。	マーヴィン は 2000 年 7 月 11 日 に は 対象 に 開いて いた 。	contradiction	1	年月日
217	2006 年 10 月 29 日 以来 、 パット は 褒美 に 繰れて いる 。 現在 、 2019 年 9 月 18 日 である 。	パット は 2017 年 10 月 16 日 に は 褒美 に 繰れて いた 。	entailment	1	年月日
218	2017 年 12 月 10 日 以来 、 オスカー は アメリカ に 振って いる 。 現在 、 2019 年 8 月 14 日 である 。	オスカー は 2003 年 1 月 31 日 に は アメリカ に 振って いた 。	contradiction	1	年月日
219	2017 年 12 月 5 日 以来 、 ビクター は 本土 に 帰って いる 。 現在 、 2012 年 12 月 12 日 である 。	ビクター は 2009 年 1 月 4 日 に は 本土 に 帰って いた 。	contradiction	1	年月日
220	2007 年 7 月 5 日 以来 、 ウォルター は 時間 帯 に 奪って いる 。 現在 、 2015 年 9 月 29 日 である 。	ウォルター は 2009 年 1 月 29 日 に は 時間 帯 に 奪って いた 。	entailment	1	年月日
221	2005 年 1 月 23 日 以来 、 ペギー は メンバー に 合流 して いる 。 現在 、 2004 年 2 月 15 日 である 。	ペギー は 2006 年 9 月 10 日 に は メンバー に 合流 して いた 。	neutral	1	年月日
222	2008 年 3 月 2 日 以来 、 ボブ は 投手 に 決まって いる 。 現在 、 2018 年 7 月 7 日 である 。	ボブ は 2013 年 1 月 20 日 に は 投手 に 決まって いた 。	entailment	1	年月日
223	2007 年 6 月 21 日 以来 、 マーヴィン は 少女 に 浮かべて いる 。 現在 、 2014 年 1 月 22 日 である 。	マーヴィン は 2015 年 3 月 3 日 に は 少女 に 浮かべて いた 。	neutral	1	年月日
224	2009 年 1 月 9 日 以来 、 イブ は アクセス に 罹って いる 。 現在 、 2014 年 8 月 13 日 である 。	イブ は 2011 年 5 月 31 日 に は アクセス に 罹って いた 。	entailment	1	年月日
225	2005 年 7 月 25 日 以来 、 トレント は 全員 に 下して いる 。 現在 、 2014 年 4 月 8 日 である 。	トレント は 2000 年 9 月 15 日 に は 全員 に 下して いた 。	contradiction	1	年月日
226	2001 年 2 月 17 日 以来 、 デイヴ は 相手 に 決めて いる 。 現在 、 2004 年 3 月 6 日 である 。	デイヴ は 2001 年 2 月 5 日 に は 相手 に 決めて いた 。	contradiction	1	年月日
227	2018 年 10 月 27 日 以来 、 アリス は 部隊 に 出して いる 。 現在 、 2012 年 3 月 4 日 である 。	アリス は 2001 年 1 月 29 日 に は 部隊 に 出して いた 。	contradiction	1	年月日
228	2019 年 9 月 27 日 以来 、 オスカー は 文章 に 持って いる 。 現在 、 2010 年 3 月 1 日 である 。	オスカー は 2009 年 11 月 28 日 に は 文章 に 持って いた 。	contradiction	1	年月日
229	2007 年 10 月 22 日 以来 、 アリス は 関係 者 に 申し上げて いる 。 現在 、 2013 年 11 月 30 日 である 。	アリス は 2007 年 11 月 12 日 に は 関係 者 に 申し上げて いた 。	entailment	1	年月日
230	2001 年 3 月 7 日 以来 、 チャーリー は 湘南 に 待って いる 。 現在 、 2018 年 7 月 1 日 である 。	チャーリー は 2015 年 8 月 30 日 に は 湘南 に 待って いた 。	entailment	1	年月日
231	2012 年 2 月 24 日 以来 、 トレント は 明治 に 鳴って いる 。 現在 、 2016 年 10 月 13 日 である 。	トレント は 2013 年 7 月 2 日 に は 明治 に 鳴って いた 。	entailment	1	年月日
232	2002 年 12 月 20 日 以来 、 アイザック は 近く に 待って いる 。 現在 、 2007 年 12 月 25 日 である 。	アイザック は 2007 年 10 月 26 日 に は 近く に 待って いた 。	entailment	1	年月日
