num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
218	2011 年 4 月 30 日 13 時 以来 、 スティーブ は 回転 に 出場 して いる 。 現在 、 2001 年 3 月 15 日 20 時 である 。	スティーブ は 2018 年 2 月 6 日 22 時 に は 回転 に 出場 して いた 。	neutral	1	年月日時	random	以来（状態動詞）
219	2006 年 10 月 12 日 19 時 以来 、 スティーブ は 後輩 に 伝えて いる 。 現在 、 2003 年 5 月 18 日 6 時 である 。	スティーブ は 2013 年 10 月 18 日 7 時 に は 後輩 に 伝えて いた 。	neutral	1	年月日時	random	以来（状態動詞）
220	2014 年 8 月 4 日 1 時 以来 、 ゾーイ は 首相 に 就任 して いる 。 現在 、 2000 年 2 月 26 日 18 時 である 。	ゾーイ は 2015 年 5 月 25 日 17 時 に は 首相 に 就任 して いた 。	neutral	1	年月日時	random	以来（状態動詞）
251	6 月 以来 、 イヴァン は 雑誌 に 発表 して いる 。 現在 、 12 月 である 。	イヴァン は 8 月 に は 雑誌 に 発表 して いた 。	entailment	1	月	random	以来（状態動詞）
252	3 月 以来 、 キャロル は 医大 に 入院 して いる 。 現在 、 11 月 である 。	キャロル は 4 月 に は 医大 に 入院 して いた 。	entailment	1	月	random	以来（状態動詞）
253	3 月 以来 、 トルーディー は 町 に 泊まって いる 。 現在 、 8 月 である 。	トルーディー は 5 月 に は 町 に 泊まって いた 。	entailment	1	月	random	以来（状態動詞）
254	5 月 以来 、 イヴァン は 占拠 に 成功 して いる 。 現在 、 12 月 である 。	イヴァン は 9 月 に は 占拠 に 成功 して いた 。	entailment	1	月	random	以来（状態動詞）
255	4 月 以来 、 エレン は 温度 に 使って いる 。 現在 、 9 月 である 。	エレン は 7 月 に は 温度 に 使って いた 。	entailment	1	月	random	以来（状態動詞）
256	1 月 以来 、 イヴァン は 半分 に 切って いる 。 現在 、 11 月 である 。	イヴァン は 8 月 に は 半分 に 切って いた 。	entailment	1	月	random	以来（状態動詞）
257	5 月 以来 、 フランク は 生活 に 受けて いる 。 現在 、 12 月 である 。	フランク は 10 月 に は 生活 に 受けて いた 。	entailment	1	月	random	以来（状態動詞）
258	1 月 以来 、 ビクター は 歌 合戦 に 出場 して いる 。 現在 、 10 月 である 。	ビクター は 5 月 に は 歌 合戦 に 出場 して いた 。	entailment	1	月	random	以来（状態動詞）
259	1 月 以来 、 マロリー は メーン に 選んで いる 。 現在 、 6 月 である 。	マロリー は 4 月 に は メーン に 選んで いた 。	entailment	1	月	random	以来（状態動詞）
260	1 月 以来 、 マレット は ゲスト に 迎えて いる 。 現在 、 7 月 である 。	マレット は 5 月 に は ゲスト に 迎えて いた 。	entailment	1	月	random	以来（状態動詞）
261	9 月 以来 、 フランク は 甲府 に 移籍 して いる 。 現在 、 7 月 である 。	フランク は 8 月 に は 甲府 に 移籍 して いた 。	contradiction	1	月	random	以来（状態動詞）
262	11 月 以来 、 キャロル は 茶 に 誘って いる 。 現在 、 8 月 である 。	キャロル は 5 月 に は 茶 に 誘って いた 。	contradiction	1	月	random	以来（状態動詞）
263	6 月 以来 、 ジャスティン は 表１ に 纏めて いる 。 現在 、 5 月 である 。	ジャスティン は 3 月 に は 表１ に 纏めて いた 。	contradiction	1	月	random	以来（状態動詞）
264	12 月 以来 、 ビクター は 通り に 予定 して いる 。 現在 、 3 月 である 。	ビクター は 1 月 に は 通り に 予定 して いた 。	contradiction	1	月	random	以来（状態動詞）
265	9 月 以来 、 マレット は ロビー に 現して いる 。 現在 、 1 月 である 。	マレット は 6 月 に は ロビー に 現して いた 。	contradiction	1	月	random	以来（状態動詞）
266	9 月 以来 、 チャーリー は 日本 に 移籍 して いる 。 現在 、 2 月 である 。	チャーリー は 6 月 に は 日本 に 移籍 して いた 。	contradiction	1	月	random	以来（状態動詞）
267	10 月 以来 、 デイヴ は 団体 に 行って いる 。 現在 、 2 月 である 。	デイヴ は 3 月 に は 団体 に 行って いた 。	contradiction	1	月	random	以来（状態動詞）
268	8 月 以来 、 アイザック は 彼 に 取って いる 。 現在 、 6 月 である 。	アイザック は 2 月 に は 彼 に 取って いた 。	contradiction	1	月	random	以来（状態動詞）
269	12 月 以来 、 パット は 御盆 に 世話 して いる 。 現在 、 1 月 である 。	パット は 6 月 に は 御盆 に 世話 して いた 。	contradiction	1	月	random	以来（状態動詞）
270	10 月 以来 、 マロリー は トリガ に 掛けて いる 。 現在 、 2 月 である 。	マロリー は 9 月 に は トリガ に 掛けて いた 。	contradiction	1	月	random	以来（状態動詞）
271	2 月 以来 、 アリス は 雑誌 に 発表 して いる 。 現在 、 8 月 である 。	アリス は 11 月 に は 雑誌 に 発表 して いた 。	neutral	1	月	random	以来（状態動詞）
272	10 月 以来 、 エレン は 順番 に 予定 して いる 。 現在 、 9 月 である 。	エレン は 12 月 に は 順番 に 予定 して いた 。	neutral	1	月	random	以来（状態動詞）
273	2 月 以来 、 アリス は 世界 に 案内 して いる 。 現在 、 3 月 である 。	アリス は 12 月 に は 世界 に 案内 して いた 。	neutral	1	月	random	以来（状態動詞）
274	10 月 以来 、 ボブ は 相手 に 喫して いる 。 現在 、 7 月 である 。	ボブ は 12 月 に は 相手 に 喫して いた 。	neutral	1	月	random	以来（状態動詞）
275	5 月 以来 、 ペギー は 総会 に 予定 して いる 。 現在 、 9 月 である 。	ペギー は 11 月 に は 総会 に 予定 して いた 。	neutral	1	月	random	以来（状態動詞）
276	8 月 以来 、 イヴァン は 支援 に 応じて いる 。 現在 、 7 月 である 。	イヴァン は 11 月 に は 支援 に 応じて いた 。	neutral	1	月	random	以来（状態動詞）
277	1 月 以来 、 トレント は 胸 に 抱き締めて いる 。 現在 、 6 月 である 。	トレント は 8 月 に は 胸 に 抱き締めて いた 。	neutral	1	月	random	以来（状態動詞）
278	1 月 以来 、 フランク は 協会 に 送って いる 。 現在 、 3 月 である 。	フランク は 7 月 に は 協会 に 送って いた 。	neutral	1	月	random	以来（状態動詞）
279	6 月 以来 、 ジャスティン は 社長 に 提出 して いる 。 現在 、 3 月 である 。	ジャスティン は 9 月 に は 社長 に 提出 して いた 。	neutral	1	月	random	以来（状態動詞）
280	1 月 以来 、 マロリー は 間 に 生まれて いる 。 現在 、 5 月 である 。	マロリー は 8 月 に は 間 に 生まれて いた 。	neutral	1	月	random	以来（状態動詞）
311	7 月 16 日 以来 、 ペギー は 平定 に 成功 して いる 。 現在 、 11 月 3 日 である 。	ペギー は 9 月 29 日 に は 平定 に 成功 して いた 。	entailment	1	月日	random	以来（状態動詞）
312	2 月 7 日 以来 、 オスカー は 世界 に 誘って いる 。 現在 、 12 月 2 日 である 。	オスカー は 6 月 9 日 に は 世界 に 誘って いた 。	entailment	1	月日	random	以来（状態動詞）
313	2 月 26 日 以来 、 スティーブ は 胸 に 抱き締めて いる 。 現在 、 9 月 25 日 である 。	スティーブ は 7 月 4 日 に は 胸 に 抱き締めて いた 。	entailment	1	月日	random	以来（状態動詞）
314	1 月 9 日 以来 、 ボブ は 集金 に 伺って いる 。 現在 、 5 月 22 日 である 。	ボブ は 3 月 13 日 に は 集金 に 伺って いた 。	entailment	1	月日	random	以来（状態動詞）
315	1 月 21 日 以来 、 ジャスティン は 部隊 に 合流 して いる 。 現在 、 6 月 26 日 である 。	ジャスティン は 5 月 10 日 に は 部隊 に 合流 して いた 。	entailment	1	月日	random	以来（状態動詞）
316	4 月 11 日 以来 、 ゾーイ は 展示 場 に 運んで いる 。 現在 、 8 月 19 日 である 。	ゾーイ は 8 月 13 日 に は 展示 場 に 運んで いた 。	entailment	1	月日	random	以来（状態動詞）
317	8 月 20 日 以来 、 ジャスティン は 部屋 に やってきて いる 。 現在 、 12 月 30 日 である 。	ジャスティン は 12 月 8 日 に は 部屋 に やってきて いた 。	entailment	1	月日	random	以来（状態動詞）
318	9 月 20 日 以来 、 アイザック は 相手 に 向けて いる 。 現在 、 12 月 31 日 である 。	アイザック は 12 月 23 日 に は 相手 に 向けて いた 。	entailment	1	月日	random	以来（状態動詞）
319	1 月 14 日 以来 、 マーヴィン は 外来 に 世話 して いる 。 現在 、 8 月 14 日 である 。	マーヴィン は 1 月 31 日 に は 外来 に 世話 して いた 。	entailment	1	月日	random	以来（状態動詞）
320	2 月 14 日 以来 、 エレン は 図書 室 に 居る 。 現在 、 6 月 21 日 である 。	エレン は 3 月 5 日 に は 図書 室 に 居った 。	entailment	1	月日	random	以来（状態動詞）
321	11 月 23 日 以来 、 デイヴ は 全国 に 発信 して いる 。 現在 、 8 月 5 日 である 。	デイヴ は 4 月 11 日 に は 全国 に 発信 して いた 。	contradiction	1	月日	random	以来（状態動詞）
322	9 月 3 日 以来 、 マレット は 首位 に 並んで いる 。 現在 、 2 月 10 日 である 。	マレット は 1 月 22 日 に は 首位 に 並んで いた 。	contradiction	1	月日	random	以来（状態動詞）
323	11 月 23 日 以来 、 キャロル は 撮影 会 に 出演 して いる 。 現在 、 7 月 22 日 である 。	キャロル は 4 月 7 日 に は 撮影 会 に 出演 して いた 。	contradiction	1	月日	random	以来（状態動詞）
324	10 月 10 日 以来 、 プロッド は 幼稚園 に 入園 して いる 。 現在 、 11 月 4 日 である 。	プロッド は 7 月 24 日 に は 幼稚園 に 入園 して いた 。	contradiction	1	月日	random	以来（状態動詞）
325	5 月 7 日 以来 、 エレン は 制御 部 に 送って いる 。 現在 、 8 月 26 日 である 。	エレン は 4 月 1 日 に は 制御 部 に 送って いた 。	contradiction	1	月日	random	以来（状態動詞）
326	10 月 7 日 以来 、 トルーディー は 日本 に 向けて いる 。 現在 、 1 月 28 日 である 。	トルーディー は 10 月 6 日 に は 日本 に 向けて いた 。	contradiction	1	月日	random	以来（状態動詞）
327	12 月 17 日 以来 、 ボブ は 相手 に 見せて いる 。 現在 、 1 月 16 日 である 。	ボブ は 8 月 12 日 に は 相手 に 見せて いた 。	contradiction	1	月日	random	以来（状態動詞）
328	11 月 14 日 以来 、 キャロル は 修理 に きて いる 。 現在 、 5 月 6 日 である 。	キャロル は 2 月 22 日 に は 修理 に きて いた 。	contradiction	1	月日	random	以来（状態動詞）
329	11 月 25 日 以来 、 エレン は さえずり に 傾けて いる 。 現在 、 5 月 9 日 である 。	エレン は 7 月 15 日 に は さえずり に 傾けて いた 。	contradiction	1	月日	random	以来（状態動詞）
330	3 月 31 日 以来 、 プロッド は 価格 に 生ずる て いる 。 現在 、 7 月 5 日 である 。	プロッド は 3 月 27 日 に は 価格 に 生ずる ていた 。	contradiction	1	月日	random	以来（状態動詞）
331	8 月 25 日 以来 、 チャーリー は 県庁 に 訪問 して いる 。 現在 、 10 月 9 日 である 。	チャーリー は 10 月 20 日 に は 県庁 に 訪問 して いた 。	neutral	1	月日	random	以来（状態動詞）
332	4 月 22 日 以来 、 プロッド は 相手 に 見せて いる 。 現在 、 8 月 20 日 である 。	プロッド は 12 月 16 日 に は 相手 に 見せて いた 。	neutral	1	月日	random	以来（状態動詞）
333	3 月 10 日 以来 、 アリス は 入賞 者 に 贈呈 して いる 。 現在 、 2 月 9 日 である 。	アリス は 5 月 1 日 に は 入賞 者 に 贈呈 して いた 。	neutral	1	月日	random	以来（状態動詞）
